FN,FP,TN,TP,sr,t
0.0,2.0,0.0,16.0,11,3161
0.0,4.0,0.0,14.0,11,3268
0.0,6.0,0.0,12.0,11,3451
0.0,7.0,0.0,11.0,11,4894
9.0,0.0,9.0,0.0,11,5186
7.0,0.0,11.0,0.0,11,5295
5.0,0.0,13.0,0.0,11,5361
4.0,0.0,14.0,0.0,11,5499
2.0,0.0,16.0,0.0,11,14744
0.0,2.0,0.0,16.0,20,3161
4.6,0.0,4.0,9.4,20,3268
3.0,0.0,6.0,9.0,20,3451
1.2,0.0,7.0,9.8,20,4894
0.0,0.0,9.0,9.0,20,5186
0.8,2.2,8.8,6.2,20,5295
4.5,0.4,12.6,0.5,20,5361
3.0,0.0,15.0,0.0,20,5499
2.0,0.0,16.0,0.0,20,14744
0.0,2.0,0.0,16.0,29,3161
5.4,0.0,4.0,8.6,29,3268
3.0,0.0,6.0,9.0,29,3451
2.8,0.2,6.8,8.2,29,4894
0.0,0.0,9.0,9.0,29,5186
0.0,1.9,9.1,7.0,29,5295
4.9,0.2,12.8,0.1,29,5361
3.1,1.0,13.0,0.9,29,5499
2.0,0.0,16.0,0.0,29,14744
1.7,1.5,0.5,14.3,38,3161
3.8,1.8,2.2,10.2,38,3268
1.9,1.2,3.8,11.1,38,3451
1.0,0.4,6.6,10.0,38,4894
0.0,0.0,9.0,9.0,38,5186
1.3,1.4,9.6,5.7,38,5295
1.5,0.9,12.1,3.5,38,5361
2.3,1.6,12.4,1.7,38,5499
2.0,0.0,16.0,0.0,38,14744
0.5,1.7,0.3,15.5,47,3161
3.1,0.5,3.5,10.9,47,3268
0.0,0.0,6.0,12.0,47,3451
1.5,0.3,6.7,9.5,47,4894
0.0,0.2,8.8,9.0,47,5186
0.4,1.7,9.3,6.6,47,5295
1.8,0.0,13.0,3.2,47,5361
1.0,0.0,14.0,3.0,47,5499
1.0,0.5,15.5,1.0,47,14744
1.1,1.5,0.5,14.9,56,3161
1.7,0.8,3.2,12.3,56,3268
0.0,0.0,6.0,12.0,56,3451
0.4,0.8,6.2,10.6,56,4894
0.0,0.0,9.0,9.0,56,5186
1.6,0.6,10.4,5.4,56,5295
1.0,0.6,12.4,4.0,56,5361
0.0,0.0,15.0,3.0,56,5499
0.0,1.0,15.0,2.0,56,14744
0.4,1.9,0.1,15.6,65,3161
1.5,0.7,3.3,12.5,65,3268
0.0,0.0,6.0,12.0,65,3451
1.0,0.7,6.3,10.0,65,4894
0.0,0.1,8.9,9.0,65,5186
1.5,0.2,10.8,5.5,65,5295
0.5,0.4,12.6,4.5,65,5361
1.0,0.0,14.0,3.0,65,5499
0.2,0.9,15.1,1.8,65,14744
1.2,1.2,0.8,14.8,74,3161
1.0,1.3,2.7,13.0,74,3268
1.0,0.0,5.0,12.0,74,3451
0.0,1.0,6.0,11.0,74,4894
0.0,0.0,9.0,9.0,74,5186
1.8,0.0,11.0,5.2,74,5295
0.3,0.2,12.8,4.7,74,5361
1.0,0.0,14.0,3.0,74,5499
0.0,1.0,15.0,2.0,74,14744
0.8,1.5,0.5,15.2,83,3161
1.2,0.9,3.1,12.8,83,3268
0.0,0.0,6.0,12.0,83,3451
0.9,0.6,6.4,10.1,83,4894
0.0,0.0,9.0,9.0,83,5186
0.8,0.5,10.5,6.2,83,5295
0.1,0.4,12.6,4.9,83,5361
1.0,0.0,14.0,3.0,83,5499
0.0,1.0,15.0,2.0,83,14744
0.8,1.7,0.3,15.2,92,3161
1.4,0.5,3.5,12.6,92,3268
0.0,0.0,6.0,12.0,92,3451
0.2,0.3,6.7,10.8,92,4894
0.0,0.3,8.7,9.0,92,5186
1.0,1.1,9.9,6.0,92,5295
0.3,0.2,12.8,4.7,92,5361
0.0,0.0,15.0,3.0,92,5499
0.0,1.0,15.0,2.0,92,14744
1.0,1.4,0.6,15.0,101,3161
1.1,0.8,3.2,12.9,101,3268
0.0,0.0,6.0,12.0,101,3451
0.8,0.4,6.6,10.2,101,4894
0.0,0.1,8.9,9.0,101,5186
0.1,0.1,10.9,6.9,101,5295
0.1,0.2,12.8,4.9,101,5361
1.0,0.0,14.0,3.0,101,5499
0.6,0.5,15.5,1.4,101,14744
1.5,1.4,0.6,14.5,110,3161
1.0,1.0,3.0,13.0,110,3268
1.0,0.0,5.0,12.0,110,3451
0.7,0.2,6.8,10.3,110,4894
0.0,0.1,8.9,9.0,110,5186
0.8,0.5,10.5,6.2,110,5295
0.0,0.3,12.7,5.0,110,5361
1.0,0.0,14.0,3.0,110,5499
0.9,0.4,15.6,1.1,110,14744
1.0,1.5,0.5,15.0,119,3161
1.3,0.9,3.1,12.7,119,3268
0.0,0.0,6.0,12.0,119,3451
0.7,0.2,6.8,10.3,119,4894
0.0,0.3,8.7,9.0,119,5186
0.6,0.4,10.6,6.4,119,5295
0.0,0.3,12.7,5.0,119,5361
1.0,0.0,14.0,3.0,119,5499
0.7,0.3,15.7,1.3,119,14744
1.2,1.6,0.4,14.8,128,3161
1.8,1.5,2.5,12.2,128,3268
0.0,0.0,6.0,12.0,128,3451
0.8,0.0,7.0,10.2,128,4894
0.0,0.1,8.9,9.0,128,5186
0.5,0.1,10.9,6.5,128,5295
0.0,0.2,12.8,5.0,128,5361
0.0,0.0,15.0,3.0,128,5499
